group_id,category,_id
HIGH_00652,HIGH,484686
HIGH_00652,HIGH,488496
HIGH_00652,HIGH,502327
HIGH_00653,HIGH,198278
HIGH_00653,HIGH,200757
HIGH_00653,HIGH,224692
HIGH_00653,HIGH,245955
HIGH_00653,HIGH,253683
HIGH_00653,HIGH,260375
HIGH_00653,HIGH,274024
HIGH_00653,HIGH,307779
HIGH_00653,HIGH,347155
HIGH_00653,HIGH,347679
HIGH_00653,HIGH,351385
HIGH_00653,HIGH,370196
HIGH_00653,HIGH,383110
HIGH_00653,HIGH,396869
HIGH_00653,HIGH,436564
HIGH_00654,HIGH,43414
HIGH_00654,HIGH,48401
HIGH_00654,HIGH,117120
HIGH_00654,HIGH,239531
HIGH_00654,HIGH,255595
HIGH_00654,HIGH,294250
HIGH_00654,HIGH,314964
HIGH_00654,HIGH,318726
HIGH_00654,HIGH,366311
HIGH_00654,HIGH,369279
HIGH_00654,HIGH,370926
HIGH_00654,HIGH,399564
HIGH_00654,HIGH,402324
HIGH_00654,HIGH,415541
HIGH_00654,HIGH,432438
HIGH_00655,HIGH,24068
HIGH_00655,HIGH,29910
HIGH_00655,HIGH,64549
HIGH_00655,HIGH,85756
HIGH_00655,HIGH,102158
HIGH_00655,HIGH,112246
HIGH_00655,HIGH,113711
HIGH_00655,HIGH,130839
HIGH_00655,HIGH,134619
HIGH_00655,HIGH,198380
HIGH_00655,HIGH,302375
HIGH_00655,HIGH,309578
HIGH_00655,HIGH,326254
HIGH_00655,HIGH,403923
HIGH_00655,HIGH,567530
HIGH_00656,HIGH,36992
HIGH_00656,HIGH,38704
HIGH_00656,HIGH,59866
HIGH_00656,HIGH,82332
HIGH_00656,HIGH,83349
HIGH_00656,HIGH,86431
HIGH_00656,HIGH,89538
HIGH_00656,HIGH,113134
HIGH_00656,HIGH,145556
HIGH_00656,HIGH,151410
HIGH_00656,HIGH,181871
HIGH_00656,HIGH,212615
HIGH_00656,HIGH,244639
HIGH_00656,HIGH,306635
HIGH_00656,HIGH,344016
HIGH_00657,HIGH,74845
HIGH_00657,HIGH,81741
HIGH_00657,HIGH,87692
HIGH_00657,HIGH,88107
HIGH_00657,HIGH,90123
HIGH_00657,HIGH,165827
HIGH_00657,HIGH,175050
HIGH_00657,HIGH,188668
HIGH_00657,HIGH,238190
HIGH_00657,HIGH,290230
HIGH_00657,HIGH,299935
HIGH_00657,HIGH,329138
HIGH_00657,HIGH,417388
HIGH_00657,HIGH,424699
HIGH_00657,HIGH,466187
HIGH_00658,HIGH,17483
HIGH_00658,HIGH,17667
HIGH_00658,HIGH,24815
HIGH_00658,HIGH,62726
HIGH_00658,HIGH,67430
HIGH_00658,HIGH,75674
HIGH_00658,HIGH,141199
HIGH_00658,HIGH,177160
HIGH_00658,HIGH,178618
HIGH_00658,HIGH,198892
HIGH_00658,HIGH,211135
HIGH_00658,HIGH,225290
HIGH_00658,HIGH,254661
HIGH_00658,HIGH,386323
HIGH_00658,HIGH,414280
HIGH_00659,HIGH,54327
HIGH_00659,HIGH,77912
HIGH_00659,HIGH,78433
HIGH_00659,HIGH,96674
HIGH_00659,HIGH,239611
HIGH_00659,HIGH,268470
HIGH_00659,HIGH,333708
HIGH_00659,HIGH,344569
HIGH_00659,HIGH,412290
HIGH_00659,HIGH,413655
HIGH_00659,HIGH,454241
HIGH_00659,HIGH,455611
HIGH_00659,HIGH,455755
HIGH_00659,HIGH,476056
HIGH_00659,HIGH,479043
HIGH_00660,HIGH,38762
HIGH_00660,HIGH,65869
HIGH_00660,HIGH,96886
HIGH_00660,HIGH,125039
HIGH_00660,HIGH,147663
HIGH_00660,HIGH,285175
HIGH_00660,HIGH,330289
HIGH_00660,HIGH,374645
HIGH_00660,HIGH,383742
HIGH_00660,HIGH,404636
HIGH_00660,HIGH,463026
HIGH_00660,HIGH,518083
HIGH_00660,HIGH,540540
HIGH_00660,HIGH,565487
HIGH_00661,HIGH,131805
HIGH_00661,HIGH,135164
HIGH_00661,HIGH,154828
HIGH_00661,HIGH,156873
HIGH_00661,HIGH,166984
HIGH_00661,HIGH,175294
HIGH_00661,HIGH,183546
HIGH_00661,HIGH,210790
HIGH_00661,HIGH,229524
HIGH_00661,HIGH,229592
HIGH_00661,HIGH,229771
HIGH_00661,HIGH,230532
HIGH_00661,HIGH,234605
HIGH_00661,HIGH,263546
HIGH_00661,HIGH,520511
HIGH_00662,HIGH,29765
HIGH_00662,HIGH,34867
HIGH_00662,HIGH,50451
HIGH_00662,HIGH,103989
HIGH_00662,HIGH,134035
HIGH_00662,HIGH,159919
HIGH_00662,HIGH,163046
HIGH_00662,HIGH,312668
HIGH_00662,HIGH,464533
HIGH_00662,HIGH,500257
HIGH_00662,HIGH,508122
HIGH_00662,HIGH,518373
HIGH_00662,HIGH,542942
HIGH_00662,HIGH,567881
HIGH_00662,HIGH,569377
HIGH_00663,HIGH,169
HIGH_00663,HIGH,11958
HIGH_00663,HIGH,28186
HIGH_00663,HIGH,28468
HIGH_00663,HIGH,44005
HIGH_00663,HIGH,159590
HIGH_00663,HIGH,223883
HIGH_00663,HIGH,536672
HIGH_00664,HIGH,92761
HIGH_00664,HIGH,155711
HIGH_00664,HIGH,271378
HIGH_00664,HIGH,285016
HIGH_00664,HIGH,298006
HIGH_00664,HIGH,330858
HIGH_00664,HIGH,380496
HIGH_00664,HIGH,513987
HIGH_00664,HIGH,518402
HIGH_00665,HIGH,37351
HIGH_00665,HIGH,47464
HIGH_00665,HIGH,89701
HIGH_00665,HIGH,131249
HIGH_00665,HIGH,260479
HIGH_00665,HIGH,272410
HIGH_00665,HIGH,372929
HIGH_00665,HIGH,375933
HIGH_00665,HIGH,376611
HIGH_00665,HIGH,387850
HIGH_00665,HIGH,388025
HIGH_00665,HIGH,389478
HIGH_00665,HIGH,390670
HIGH_00665,HIGH,447568
HIGH_00665,HIGH,507574
HIGH_00666,HIGH,33182
HIGH_00666,HIGH,79349
HIGH_00666,HIGH,96274
HIGH_00666,HIGH,98464
HIGH_00666,HIGH,181771
HIGH_00666,HIGH,191356
HIGH_00666,HIGH,283634
HIGH_00666,HIGH,285635
HIGH_00666,HIGH,319100
HIGH_00666,HIGH,334788
HIGH_00666,HIGH,357261
HIGH_00666,HIGH,409544
HIGH_00666,HIGH,459064
HIGH_00666,HIGH,502286
HIGH_00666,HIGH,536960
HIGH_00667,HIGH,28638
HIGH_00667,HIGH,38095
HIGH_00667,HIGH,78955
HIGH_00667,HIGH,280711
HIGH_00667,HIGH,343474
HIGH_00667,HIGH,537803
HIGH_00668,HIGH,67955
HIGH_00668,HIGH,143919
HIGH_00668,HIGH,210973
HIGH_00668,HIGH,224204
HIGH_00668,HIGH,228216
HIGH_00668,HIGH,249262
HIGH_00668,HIGH,350020
HIGH_00668,HIGH,363255
HIGH_00668,HIGH,364343
HIGH_00668,HIGH,388940
HIGH_00668,HIGH,483909
HIGH_00668,HIGH,513172
HIGH_00669,HIGH,45770
HIGH_00669,HIGH,57322
HIGH_00669,HIGH,58666
HIGH_00669,HIGH,66037
HIGH_00669,HIGH,69199
HIGH_00669,HIGH,83133
HIGH_00669,HIGH,177757
HIGH_00669,HIGH,188587
HIGH_00669,HIGH,313434
HIGH_00669,HIGH,332348
HIGH_00669,HIGH,481803
HIGH_00669,HIGH,558405
HIGH_00670,HIGH,13537
HIGH_00670,HIGH,28558
HIGH_00670,HIGH,33008
HIGH_00670,HIGH,75092
HIGH_00670,HIGH,76498
HIGH_00670,HIGH,83398
HIGH_00670,HIGH,98459
HIGH_00670,HIGH,166070
HIGH_00670,HIGH,285572
HIGH_00670,HIGH,324890
HIGH_00670,HIGH,336280
HIGH_00670,HIGH,336367
HIGH_00670,HIGH,348367
HIGH_00670,HIGH,442908
HIGH_00670,HIGH,503792
HIGH_00671,HIGH,15218
HIGH_00671,HIGH,17027
HIGH_00671,HIGH,45044
HIGH_00671,HIGH,45746
HIGH_00671,HIGH,48707
HIGH_00671,HIGH,54757
HIGH_00671,HIGH,56863
HIGH_00671,HIGH,132216
HIGH_00671,HIGH,152865
HIGH_00671,HIGH,163194
HIGH_00671,HIGH,270860
HIGH_00671,HIGH,283042
HIGH_00671,HIGH,369864
HIGH_00671,HIGH,389503
HIGH_00671,HIGH,433474
HIGH_00672,HIGH,53476
HIGH_00672,HIGH,53478
HIGH_00672,HIGH,90423
HIGH_00672,HIGH,208704
HIGH_00672,HIGH,392715
HIGH_00672,HIGH,415106
HIGH_00672,HIGH,446299
HIGH_00672,HIGH,564548
HIGH_00673,HIGH,13307
HIGH_00673,HIGH,17337
HIGH_00673,HIGH,35284
HIGH_00673,HIGH,43219
HIGH_00673,HIGH,115502
HIGH_00673,HIGH,197909
HIGH_00673,HIGH,205251
HIGH_00673,HIGH,206959
HIGH_00673,HIGH,338438
HIGH_00673,HIGH,348257
HIGH_00673,HIGH,433381
HIGH_00673,HIGH,450472
HIGH_00673,HIGH,460762
HIGH_00673,HIGH,467145
HIGH_00673,HIGH,530842
HIGH_00674,HIGH,9078
HIGH_00674,HIGH,18990
HIGH_00674,HIGH,53579
HIGH_00674,HIGH,62335
HIGH_00674,HIGH,94695
HIGH_00674,HIGH,115023
HIGH_00674,HIGH,201554
HIGH_00674,HIGH,261985
HIGH_00674,HIGH,352958
HIGH_00674,HIGH,399745
HIGH_00674,HIGH,553789
HIGH_00675,HIGH,22674
HIGH_00675,HIGH,356960
HIGH_00675,HIGH,401836
HIGH_00675,HIGH,415806
HIGH_00675,HIGH,466587
HIGH_00675,HIGH,474083
HIGH_00676,HIGH,7211
HIGH_00676,HIGH,13935
HIGH_00676,HIGH,47215
HIGH_00676,HIGH,48657
HIGH_00676,HIGH,58216
HIGH_00676,HIGH,60292
HIGH_00676,HIGH,70327
HIGH_00676,HIGH,114717
HIGH_00676,HIGH,148412
HIGH_00676,HIGH,202916
HIGH_00676,HIGH,248795
HIGH_00676,HIGH,281831
HIGH_00676,HIGH,354300
HIGH_00676,HIGH,377689
HIGH_00676,HIGH,426946
HIGH_00677,HIGH,44699
HIGH_00677,HIGH,56209
HIGH_00677,HIGH,92783
HIGH_00677,HIGH,242958
HIGH_00677,HIGH,243789
HIGH_00677,HIGH,249871
HIGH_00677,HIGH,352129
HIGH_00677,HIGH,402544
HIGH_00677,HIGH,420293
HIGH_00677,HIGH,423540
HIGH_00677,HIGH,453820
HIGH_00677,HIGH,474303
HIGH_00677,HIGH,529294
HIGH_00677,HIGH,534134
HIGH_00677,HIGH,545368
HIGH_00678,HIGH,18787
HIGH_00678,HIGH,33527
HIGH_00678,HIGH,35127
HIGH_00678,HIGH,49820
HIGH_00678,HIGH,97537
HIGH_00678,HIGH,171523
HIGH_00678,HIGH,222756
HIGH_00678,HIGH,232567
HIGH_00678,HIGH,246643
HIGH_00678,HIGH,254306
HIGH_00678,HIGH,323915
HIGH_00678,HIGH,345962
HIGH_00678,HIGH,488412
HIGH_00678,HIGH,498553
HIGH_00678,HIGH,505625
HIGH_00679,HIGH,6226
HIGH_00679,HIGH,36870
HIGH_00679,HIGH,43432
HIGH_00679,HIGH,56648
HIGH_00679,HIGH,60560
HIGH_00679,HIGH,70692
HIGH_00679,HIGH,97273
HIGH_00679,HIGH,126286
HIGH_00679,HIGH,127055
HIGH_00679,HIGH,195031
HIGH_00679,HIGH,359220
HIGH_00679,HIGH,385447
HIGH_00679,HIGH,481229
HIGH_00679,HIGH,484551
HIGH_00680,HIGH,71323
HIGH_00680,HIGH,91201
HIGH_00680,HIGH,189308
HIGH_00680,HIGH,281094
HIGH_00680,HIGH,331146
HIGH_00680,HIGH,338576
HIGH_00680,HIGH,406078
HIGH_00680,HIGH,477072
HIGH_00680,HIGH,514357
HIGH_00681,HIGH,39548
HIGH_00681,HIGH,73222
HIGH_00681,HIGH,205377
HIGH_00681,HIGH,432810
HIGH_00681,HIGH,449540
HIGH_00681,HIGH,453924
HIGH_00682,HIGH,73172
HIGH_00682,HIGH,191526
HIGH_00682,HIGH,270208
HIGH_00682,HIGH,361333
HIGH_00682,HIGH,372631
HIGH_00682,HIGH,406695
HIGH_00682,HIGH,453433
HIGH_00682,HIGH,476818
HIGH_00682,HIGH,558575
HIGH_00683,HIGH,4600
HIGH_00683,HIGH,37112
HIGH_00683,HIGH,85452
HIGH_00683,HIGH,218089
HIGH_00683,HIGH,318030
HIGH_00683,HIGH,439804
HIGH_00683,HIGH,482120
HIGH_00683,HIGH,515315
HIGH_00683,HIGH,564382
HIGH_00683,HIGH,565709
HIGH_00684,HIGH,109695
HIGH_00684,HIGH,117272
HIGH_00684,HIGH,127621
HIGH_00684,HIGH,131549
HIGH_00684,HIGH,135937
HIGH_00684,HIGH,161191
HIGH_00684,HIGH,175652
HIGH_00684,HIGH,329036
HIGH_00684,HIGH,367280
HIGH_00684,HIGH,370095
HIGH_00684,HIGH,370529
HIGH_00684,HIGH,373105
HIGH_00684,HIGH,391984
HIGH_00684,HIGH,392785
HIGH_00684,HIGH,503273
HIGH_00685,HIGH,34340
HIGH_00685,HIGH,43678
HIGH_00685,HIGH,69809
HIGH_00685,HIGH,88927
HIGH_00685,HIGH,93357
HIGH_00685,HIGH,95969
HIGH_00685,HIGH,295378
HIGH_00685,HIGH,304094
HIGH_00685,HIGH,464182
HIGH_00686,HIGH,31336
HIGH_00686,HIGH,67808
HIGH_00686,HIGH,75923
HIGH_00686,HIGH,76101
HIGH_00686,HIGH,98672
HIGH_00686,HIGH,156918
HIGH_00686,HIGH,202822
HIGH_00686,HIGH,220113
HIGH_00686,HIGH,220136
HIGH_00686,HIGH,230248
HIGH_00686,HIGH,254474
HIGH_00686,HIGH,317472
HIGH_00686,HIGH,319802
HIGH_00686,HIGH,321657
HIGH_00686,HIGH,340635
HIGH_00687,HIGH,61912
HIGH_00687,HIGH,66318
HIGH_00687,HIGH,69911
HIGH_00687,HIGH,70135
HIGH_00687,HIGH,73706
HIGH_00687,HIGH,81063
HIGH_00687,HIGH,84382
HIGH_00687,HIGH,98722
HIGH_00687,HIGH,135975
HIGH_00687,HIGH,160957
HIGH_00687,HIGH,171045
HIGH_00687,HIGH,279175
HIGH_00687,HIGH,285455
HIGH_00687,HIGH,304897
HIGH_00687,HIGH,323186
HIGH_00688,HIGH,16385
HIGH_00688,HIGH,18358
HIGH_00688,HIGH,76753
HIGH_00688,HIGH,188914
HIGH_00688,HIGH,189387
HIGH_00688,HIGH,193707
HIGH_00688,HIGH,296571
HIGH_00688,HIGH,324936
HIGH_00688,HIGH,330647
HIGH_00688,HIGH,336123
HIGH_00688,HIGH,393013
HIGH_00688,HIGH,538713
HIGH_00689,HIGH,1808
HIGH_00689,HIGH,14414
HIGH_00689,HIGH,104885
HIGH_00689,HIGH,213217
HIGH_00689,HIGH,235360
HIGH_00689,HIGH,317797
HIGH_00689,HIGH,360145
HIGH_00689,HIGH,400146
HIGH_00690,HIGH,18907
HIGH_00690,HIGH,22414
HIGH_00690,HIGH,25655
HIGH_00690,HIGH,89477
HIGH_00690,HIGH,94900
HIGH_00690,HIGH,199825
HIGH_00690,HIGH,208245
HIGH_00690,HIGH,209561
HIGH_00690,HIGH,215589
HIGH_00690,HIGH,227236
HIGH_00690,HIGH,275711
HIGH_00690,HIGH,282529
HIGH_00690,HIGH,302022
HIGH_00690,HIGH,306955
HIGH_00690,HIGH,325781
HIGH_00691,HIGH,207497
HIGH_00691,HIGH,240395
HIGH_00691,HIGH,252423
HIGH_00691,HIGH,256110
HIGH_00691,HIGH,267914
HIGH_00691,HIGH,319945
HIGH_00691,HIGH,328156
HIGH_00691,HIGH,338172
HIGH_00691,HIGH,338987
HIGH_00691,HIGH,343279
HIGH_00691,HIGH,346739
HIGH_00691,HIGH,346939
HIGH_00691,HIGH,347817
HIGH_00691,HIGH,368672
HIGH_00691,HIGH,415645
HIGH_00692,HIGH,22877
HIGH_00692,HIGH,31420
HIGH_00692,HIGH,70825
HIGH_00692,HIGH,93392
HIGH_00692,HIGH,95444
HIGH_00692,HIGH,162378
HIGH_00692,HIGH,184788
HIGH_00692,HIGH,196711
HIGH_00692,HIGH,244379
HIGH_00692,HIGH,382030
HIGH_00692,HIGH,415364
HIGH_00692,HIGH,424385
HIGH_00692,HIGH,496023
HIGH_00692,HIGH,526192
HIGH_00692,HIGH,559241
HIGH_00693,HIGH,13317
HIGH_00693,HIGH,40254
HIGH_00693,HIGH,45355
HIGH_00693,HIGH,53592
HIGH_00693,HIGH,54749
HIGH_00693,HIGH,71156
HIGH_00693,HIGH,238398
HIGH_00693,HIGH,510732
HIGH_00693,HIGH,539924
HIGH_00694,HIGH,28860
HIGH_00694,HIGH,46827
HIGH_00694,HIGH,184865
HIGH_00694,HIGH,191614
HIGH_00694,HIGH,324139
HIGH_00694,HIGH,468381
HIGH_00694,HIGH,566632
HIGH_00695,HIGH,76891
HIGH_00695,HIGH,79449
HIGH_00695,HIGH,84254
HIGH_00695,HIGH,89443
HIGH_00695,HIGH,89589
HIGH_00695,HIGH,95318
HIGH_00695,HIGH,119638
HIGH_00695,HIGH,134466
HIGH_00695,HIGH,334322
HIGH_00695,HIGH,362560
HIGH_00695,HIGH,367535
HIGH_00695,HIGH,421699
HIGH_00695,HIGH,456477
HIGH_00695,HIGH,459470
HIGH_00695,HIGH,495237
HIGH_00696,HIGH,305156
HIGH_00696,HIGH,407217
HIGH_00696,HIGH,515696
HIGH_00696,HIGH,522784
HIGH_00696,HIGH,543559
HIGH_00697,HIGH,79331
HIGH_00697,HIGH,98204
HIGH_00697,HIGH,276251
HIGH_00697,HIGH,299480
HIGH_00697,HIGH,353550
HIGH_00697,HIGH,355517
HIGH_00697,HIGH,359189
HIGH_00697,HIGH,381461
HIGH_00697,HIGH,422160
HIGH_00697,HIGH,447100
HIGH_00697,HIGH,448192
HIGH_00697,HIGH,468455
HIGH_00697,HIGH,472544
HIGH_00697,HIGH,493952
HIGH_00697,HIGH,538984
HIGH_00698,HIGH,7258
HIGH_00698,HIGH,28854
HIGH_00698,HIGH,151102
HIGH_00698,HIGH,182273
HIGH_00698,HIGH,203985
HIGH_00698,HIGH,273342
HIGH_00698,HIGH,351930
HIGH_00698,HIGH,366841
HIGH_00698,HIGH,401971
HIGH_00698,HIGH,422252
HIGH_00698,HIGH,424932
HIGH_00698,HIGH,450739
HIGH_00698,HIGH,496039
HIGH_00698,HIGH,520060
HIGH_00699,HIGH,29882
HIGH_00699,HIGH,40787
HIGH_00699,HIGH,43591
HIGH_00699,HIGH,54564
HIGH_00699,HIGH,59201
HIGH_00700,HIGH,18890
HIGH_00700,HIGH,78608
HIGH_00700,HIGH,351509
HIGH_00700,HIGH,505356
HIGH_00700,HIGH,564834
HIGH_00701,HIGH,589
HIGH_00701,HIGH,14420
HIGH_00701,HIGH,15456
HIGH_00701,HIGH,27893
HIGH_00701,HIGH,45834
HIGH_00701,HIGH,66508
HIGH_00701,HIGH,179044
HIGH_00701,HIGH,191522
HIGH_00701,HIGH,204602
HIGH_00701,HIGH,246394
HIGH_00701,HIGH,285382
HIGH_00701,HIGH,320997
HIGH_00701,HIGH,378394
HIGH_00701,HIGH,383397
HIGH_00701,HIGH,396265
HIGH_00702,HIGH,60729
HIGH_00702,HIGH,100928
HIGH_00702,HIGH,124572
HIGH_00702,HIGH,127338
HIGH_00702,HIGH,171961
HIGH_00702,HIGH,208853
HIGH_00702,HIGH,228575
HIGH_00702,HIGH,232275
HIGH_00702,HIGH,245442
HIGH_00702,HIGH,267911
HIGH_00702,HIGH,350619
HIGH_00702,HIGH,424958
HIGH_00702,HIGH,473951
HIGH_00702,HIGH,482167
HIGH_00702,HIGH,496067
HIGH_00703,HIGH,62753
HIGH_00703,HIGH,452554
HIGH_00703,HIGH,460099
HIGH_00703,HIGH,503598
HIGH_00703,HIGH,557774
HIGH_00704,HIGH,48620
HIGH_00704,HIGH,60617
HIGH_00704,HIGH,61497
HIGH_00704,HIGH,123694
HIGH_00704,HIGH,301037
HIGH_00704,HIGH,323168
HIGH_00704,HIGH,470811
HIGH_00704,HIGH,540741
HIGH_00704,HIGH,540964
HIGH_00704,HIGH,554176
HIGH_00705,HIGH,61927
HIGH_00705,HIGH,166656
HIGH_00705,HIGH,183726
HIGH_00705,HIGH,186796
HIGH_00705,HIGH,210170
HIGH_00705,HIGH,241798
HIGH_00705,HIGH,248645
HIGH_00705,HIGH,270267
HIGH_00705,HIGH,293673
HIGH_00705,HIGH,328582
HIGH_00705,HIGH,356566
HIGH_00705,HIGH,417372
HIGH_00705,HIGH,422592
HIGH_00705,HIGH,436329
HIGH_00705,HIGH,491212
HIGH_00706,HIGH,30021
HIGH_00706,HIGH,88347
HIGH_00706,HIGH,145871
HIGH_00706,HIGH,149584
HIGH_00706,HIGH,169565
HIGH_00706,HIGH,317283
HIGH_00706,HIGH,397217
HIGH_00706,HIGH,440293
HIGH_00706,HIGH,462633
HIGH_00706,HIGH,498935
HIGH_00706,HIGH,525340
HIGH_00706,HIGH,531875
HIGH_00706,HIGH,565479
HIGH_00706,HIGH,567392
HIGH_00706,HIGH,568716
HIGH_00707,HIGH,91701
HIGH_00707,HIGH,175671
HIGH_00707,HIGH,217195
HIGH_00707,HIGH,308135
HIGH_00707,HIGH,338853
HIGH_00707,HIGH,410958
HIGH_00707,HIGH,446667
HIGH_00707,HIGH,461070
HIGH_00707,HIGH,503057
HIGH_00707,HIGH,527802
HIGH_00708,HIGH,6297
HIGH_00708,HIGH,7268
HIGH_00708,HIGH,16487
HIGH_00708,HIGH,72418
HIGH_00708,HIGH,110432
HIGH_00708,HIGH,364966
HIGH_00709,HIGH,43690
HIGH_00709,HIGH,107162
HIGH_00709,HIGH,114655
HIGH_00709,HIGH,136246
HIGH_00709,HIGH,222542
HIGH_00709,HIGH,268720
HIGH_00709,HIGH,308994
HIGH_00710,HIGH,5107
HIGH_00710,HIGH,10964
HIGH_00710,HIGH,14687
HIGH_00710,HIGH,19274
HIGH_00710,HIGH,122872
HIGH_00710,HIGH,141091
HIGH_00710,HIGH,185662
HIGH_00710,HIGH,249533
HIGH_00710,HIGH,367091
HIGH_00710,HIGH,569416
HIGH_00711,HIGH,13047
HIGH_00711,HIGH,174077
HIGH_00711,HIGH,208960
HIGH_00711,HIGH,413601
HIGH_00711,HIGH,440609
HIGH_00712,HIGH,45438
HIGH_00712,HIGH,64838
HIGH_00712,HIGH,126071
HIGH_00712,HIGH,140990
HIGH_00712,HIGH,152211
HIGH_00712,HIGH,203214
HIGH_00712,HIGH,210465
HIGH_00713,HIGH,16173
HIGH_00713,HIGH,89802
HIGH_00713,HIGH,297617
HIGH_00713,HIGH,440887
HIGH_00713,HIGH,519368
HIGH_00714,HIGH,42783
HIGH_00714,HIGH,67571
HIGH_00714,HIGH,80652
HIGH_00714,HIGH,88451
HIGH_00714,HIGH,123290
HIGH_00714,HIGH,157831
HIGH_00714,HIGH,180491
HIGH_00714,HIGH,238132
HIGH_00714,HIGH,288405
HIGH_00714,HIGH,345020
HIGH_00714,HIGH,400957
HIGH_00714,HIGH,426851
HIGH_00714,HIGH,498929
HIGH_00714,HIGH,567563
HIGH_00715,HIGH,24924
HIGH_00715,HIGH,38307
HIGH_00715,HIGH,71650
HIGH_00715,HIGH,97073
HIGH_00715,HIGH,449550
HIGH_00716,HIGH,23401
HIGH_00716,HIGH,54442
HIGH_00716,HIGH,68121
HIGH_00716,HIGH,138177
HIGH_00716,HIGH,155495
HIGH_00716,HIGH,248614
HIGH_00716,HIGH,251693
HIGH_00716,HIGH,298941
HIGH_00716,HIGH,368403
HIGH_00716,HIGH,390841
HIGH_00716,HIGH,517889
HIGH_00716,HIGH,518200
HIGH_00716,HIGH,534717
HIGH_00716,HIGH,539960
HIGH_00717,HIGH,31158
HIGH_00717,HIGH,201055
HIGH_00717,HIGH,228449
HIGH_00717,HIGH,255843
HIGH_00717,HIGH,278032
HIGH_00717,HIGH,332259
HIGH_00717,HIGH,359313
HIGH_00717,HIGH,476509
HIGH_00717,HIGH,484332
HIGH_00717,HIGH,549558
HIGH_00718,HIGH,110796
HIGH_00718,HIGH,113225
HIGH_00718,HIGH,120599
HIGH_00718,HIGH,192045
HIGH_00718,HIGH,222742
HIGH_00718,HIGH,232153
HIGH_00718,HIGH,293887
HIGH_00718,HIGH,336638
HIGH_00718,HIGH,379596
HIGH_00718,HIGH,460579
HIGH_00718,HIGH,514708
HIGH_00718,HIGH,531848
HIGH_00718,HIGH,536018
HIGH_00718,HIGH,564615
HIGH_00718,HIGH,565438
HIGH_00719,HIGH,51645
HIGH_00719,HIGH,52488
HIGH_00719,HIGH,55638
HIGH_00719,HIGH,56447
HIGH_00719,HIGH,59331
HIGH_00719,HIGH,59575
HIGH_00719,HIGH,59745
HIGH_00719,HIGH,59916
HIGH_00719,HIGH,59943
HIGH_00719,HIGH,63023
HIGH_00719,HIGH,64327
HIGH_00719,HIGH,65367
HIGH_00719,HIGH,438977
HIGH_00719,HIGH,469958
HIGH_00719,HIGH,473875
HIGH_00720,HIGH,11342
HIGH_00720,HIGH,31623
HIGH_00720,HIGH,47841
HIGH_00720,HIGH,53282
HIGH_00720,HIGH,54269
HIGH_00720,HIGH,74924
HIGH_00720,HIGH,475978
HIGH_00721,HIGH,19361
HIGH_00721,HIGH,94389
HIGH_00721,HIGH,275760
HIGH_00721,HIGH,351460
HIGH_00721,HIGH,363256
HIGH_00721,HIGH,433980
HIGH_00721,HIGH,483860
HIGH_00722,HIGH,15043
HIGH_00722,HIGH,20263
HIGH_00722,HIGH,45489
HIGH_00722,HIGH,53107
HIGH_00722,HIGH,59635
HIGH_00722,HIGH,79873
HIGH_00722,HIGH,153071
HIGH_00722,HIGH,165625
HIGH_00722,HIGH,192258
HIGH_00722,HIGH,264411
HIGH_00722,HIGH,275667
HIGH_00722,HIGH,277773
HIGH_00722,HIGH,283356
HIGH_00722,HIGH,297132
HIGH_00722,HIGH,339169
HIGH_00723,HIGH,32397
HIGH_00723,HIGH,115715
HIGH_00723,HIGH,125509
HIGH_00723,HIGH,164453
HIGH_00723,HIGH,166042
HIGH_00723,HIGH,194453
HIGH_00723,HIGH,257786
HIGH_00723,HIGH,260225
HIGH_00723,HIGH,263361
HIGH_00723,HIGH,303721
HIGH_00723,HIGH,331263
HIGH_00723,HIGH,345810
HIGH_00723,HIGH,355123
HIGH_00723,HIGH,473037
HIGH_00723,HIGH,560108
HIGH_00724,HIGH,9171
HIGH_00724,HIGH,44637
HIGH_00724,HIGH,83430
HIGH_00724,HIGH,230833
HIGH_00724,HIGH,474472
HIGH_00725,HIGH,34125
HIGH_00725,HIGH,196527
HIGH_00725,HIGH,197102
HIGH_00725,HIGH,202215
HIGH_00725,HIGH,207131
HIGH_00725,HIGH,247498
HIGH_00725,HIGH,253307
HIGH_00726,HIGH,120067
HIGH_00726,HIGH,134801
HIGH_00726,HIGH,149848
HIGH_00726,HIGH,245560
HIGH_00726,HIGH,247003
HIGH_00726,HIGH,249663
HIGH_00726,HIGH,273170
HIGH_00726,HIGH,288264
HIGH_00726,HIGH,392882
HIGH_00726,HIGH,410661
HIGH_00726,HIGH,414612
HIGH_00726,HIGH,500579
HIGH_00726,HIGH,518884
HIGH_00726,HIGH,532517
HIGH_00726,HIGH,548020
HIGH_00727,HIGH,40200
HIGH_00727,HIGH,333793
HIGH_00727,HIGH,347116
HIGH_00727,HIGH,362717
HIGH_00727,HIGH,506390
HIGH_00727,HIGH,523346
HIGH_00728,HIGH,1412
HIGH_00728,HIGH,4939
HIGH_00728,HIGH,6453
HIGH_00728,HIGH,27896
HIGH_00728,HIGH,36374
HIGH_00728,HIGH,57954
HIGH_00728,HIGH,153048
HIGH_00728,HIGH,155263
HIGH_00728,HIGH,274382
HIGH_00728,HIGH,282275
HIGH_00728,HIGH,387094
HIGH_00729,HIGH,63159
HIGH_00729,HIGH,71973
